"PVWatts: Hourly PV Performance Data"
"Requested Location:","1354 wright ave., 94087"
"City:","MOUNTAIN VIEW MOFFETT FLD NAS"
"State:","CA" 
"Lat (deg N):","37.4"
"Long (deg W):","122.05"
"Elev (m): ","12"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","22.6"
"Array Azimuth (deg):","180"
"DC Rating (kW):","10"
"DC to AC Derate Factor:","0.77"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.15"
"Cost of Electricity Generated by System ($/kWh):","0.21"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","11","23","0","0","11","0","0","11","0","0"
"4","12","0","0","0","11","2.6","0","11","0","0"
"4","12","1","0","0","11","0","0","11","0","0"
"4","12","2","0","0","9","1.5","0","9","0","0"
"4","12","3","0","0","9","0","0","9","0","0"
"4","12","4","0","0","8","2.1","0","8","0","0"
"4","12","5","0","0","7","1.5","0","7","0","0"
"4","12","6","0","0","7","1.5","0","7","0","0"
"4","12","7","411","37","9","0","89.184","8.55","285.9","59.983"
"4","12","8","626","80","11","0","318.695","23.834","2463.058","2192.081"
"4","12","9","706","125","13","2.1","557.241","29.715","4497.737","4163.026"
"4","12","10","795","140","13","3.1","775.281","34.675","6174.889","5752.752"
"4","12","11","838","149","14","3.6","933.399","39.391","7250.034","6736.718"
"4","12","12","850","162","16","2.6","1022.978","46.978","7621.029","7070.585"
"4","12","13","831","175","17","2.6","1026.29","48.353","7586.646","7039.741"
"4","12","14","819","170","18","3.6","962.352","44.775","7258.098","6744.002"
"4","12","15","815","141","16","6.2","830.519","33.623","6651.398","6192.179"
"4","12","16","745","139","17","4.6","641.418","33.26","5146.681","4785.49"
"4","12","17","621","131","16","6.7","413.188","24.001","3322.509","3022.703"
"4","12","18","362","115","14","6.7","184.162","17.034","1391.073","1187.179"
"4","12","19","97","4","12","4.6","4.059","10.863","0.941","0"
"4","12","20","0","0","12","3.1","0","12","0","0"
"4","12","21","0","0","11","1.5","0","11","0","0"
"4","12","22","0","0","11","1.5","0","11","0","0"
"4","12","23","0","0","10","2.1","0","10","0","0"
"4","13","0","0","0","9","2.1","0","9","0","0"
"4","13","1","0","0","9","1.5","0","9","0","0"
"4","13","2","0","0","9","1.5","0","9","0","0"
"4","13","3","0","0","9","2.1","0","9","0","0"
"4","13","4","0","0","9","1.5","0","9","0","0"
"4","13","5","0","0","10","1.5","0","10","0","0"
"4","13","6","0","0","10","2.1","0","10","0","0"
"4","13","7","226","56","10","1.5","83.177","10.13","338.382","84.967"
"4","13","8","44","147","11","2.6","157.651","13.871","1376.841","1174.229"
"4","13","9","492","205","12","0","508.632","33.518","4038.046","3718.099"
"4","13","10","724","166","14","2.6","750.575","35.944","5938.229","5532.412"
"4","13","11","720","214","15","0","898.706","55.396","6378.626","5941.318"
"4","13","12","832","181","17","3.1","1025.423","46.298","7668.426","7113.073"
"4","13","13","873","154","17.5","4.1","1046.255","45.176","7873.306","7296.368"
"4","13","14","819","181","18","4.6","973.602","42.715","7426.875","6896.164"
"4","13","15","766","168","19","4.6","821.169","39.929","6359.807","5923.944"
"4","13","16","713","148","19","4.6","629.608","34.963","5007.05","4652.243"
"4","13","17","646","125","17","5.7","418.327","26.011","3326.188","3026.279"
"4","13","18","409","114","15","4.6","193.782","19.255","1431.942","1224.438"
"4","13","19","115","4","13","2.6","3.98","11.793","0.927","0"
"4","13","20","0","0","13","3.6","0","13","0","0"
"4","13","21","0","0","13","1.5","0","13","0","0"
"4","13","22","0","0","13","0","0","13","0","0"
"4","13","23","0","0","12","1.5","0","12","0","0"
"4","14","0","0","0","12","2.1","0","12","0","0"
"4","14","1","0","0","12","0","0","12","0","0"
"4","14","2","0","0","11","0","0","11","0","0"
"4","14","3","0","0","11","0","0","11","0","0"
"4","14","4","0","0","11","0","0","11","0","0"
"4","14","5","0","0","11","0","0","11","0","0"
"4","14","6","0","0","11","2.1","0","11","0","0"
"4","14","7","413","39","12","0","93.328","11.931","315.559","73.569"
"4","14","8","594","89","17","1.5","318.278","25.997","2448.355","2177.999"
"4","14","9","695","127","20","2.1","555.034","36.512","4326.557","3997.645"
"4","14","10","731","159","21","2.6","749.578","42.881","5712.736","5321.167"
"4","14","11","779","187","23","3.6","924.902","47.765","6859.89","6382.73"
"4","14","12","838","180","24","2.1","1030.709","56.518","7267.116","6752.146"
"4","14","13","903","144","24","2.6","1057.106","55.779","7485.914","6949.269"
"4","14","14","867","151","26","2.1","987.71","57.764","6912.467","6430.626"
"4","14","15","833","143","26","0","847.246","65.325","5661.323","5272.828"
"4","14","16","769","133","27","2.1","650.609","48.524","4804.842","4458.578"
"4","14","17","665","123","26","2.6","424.697","39.214","3150.896","2856.046"
"4","14","18","389","114","26","0","189.673","37.44","1283.738","1089.834"
"4","14","19","115","5","19","3.6","3.81","17.955","0.886","0"
"4","14","20","0","0","17","2.6","0","17","0","0"
"4","14","21","0","0","18","2.1","0","18","0","0"
"4","14","22","0","0","18","0","0","18","0","0"
"4","14","23","0","0","17","0","0","17","0","0"
"4","15","0","0","0","14","0","0","14","0","0"
"4","15","1","0","0","14","0","0","14","0","0"
"4","15","2","0","0","14","0","0","14","0","0"
"4","15","3","0","0","13","0","0","13","0","0"
"4","15","4","0","0","12","0","0","12","0","0"
"4","15","5","0","0","12","2.1","0","12","0","0"
"4","15","6","0","0","11","0","0","11","0","0"
"4","15","7","383","45","16","0","96.035","16.217","352.714","92.544"
"4","15","8","412","130","18","0","288.742","29.625","2224.433","1964.31"
"4","15","9","284","247","21","0","422.216","40.257","3243.946","2946.383"
"4","15","10","742","187","22","1.5","787.888","47.763","5843.748","5444.055"
"4","15","11","886","131","23","3.1","953.837","49.804","6993.127","6503.985"
"4","15","12","904","137","26","4.1","1042.945","53.054","7504.569","6966.037"
"4","15","13","861","178","27","2.1","1059.729","60.588","7291.261","6773.943"
"4","15","14","631","282","27","2.1","904.847","56.465","6381.712","5944.166"
"4","15","15","576","251","28","3.6","746.26","48.708","5505.473","5125.9"
"4","15","16","181","304","27","4.1","423.961","38.538","3308.188","3008.789"
"4","15","17","230","205","26","2.6","303.348","34.85","2360.462","2093.938"
"4","15","18","205","153","24","4.1","185.209","28.127","1412.522","1206.72"
"4","15","19","63","7","22","1.5","4.795","20.993","1.536","0"
"4","15","20","0","0","19","0","0","19","0","0"
"4","15","21","0","0","19","0","0","19","0","0"
"4","15","22","0","0","19","0","0","19","0","0"
"4","15","23","0","0","19","0","0","19","0","0"
"4","16","0","0","0","18","1.5","0","18","0","0"
"4","16","1","0","0","17","0","0","17","0","0"
"4","16","2","0","0","17","2.1","0","17","0","0"
"4","16","3","0","0","16","0","0","16","0","0"
"4","16","4","0","0","16","2.1","0","16","0","0"
"4","16","5","0","0","14","0","0","14","0","0"
"4","16","6","0","0","16","0","0","16","0","0"
"4","16","7","414","42","17","0","98.254","17.759","350.764","91.494"
"4","16","8","590","93","19","0","323.036","32.141","2416.297","2147.312"
"4","16","9","678","138","20","2.1","558.166","36.632","4351.499","4021.767"
"4","16","10","784","161","22","1.5","794.76","48.659","5864.935","5463.888"
"4","16","11","761","197","25","2.1","920.012","53.897","6587.555","6133.626"
"4","16","12","826","185","27","2.6","1024.648","57.372","7187.748","6680.417"
"4","16","13","747","228","26.5","3.9","1004.402","53.262","7218.496","6708.22"
"4","16","14","825","182","26","5.1","980.096","49.35","7204.263","6695.353"
"4","16","15","864","122","26","6.7","850.586","43.325","6466.767","6022.577"
"4","16","16","775","132","25","8.2","653.189","36.597","5149.902","4788.558"
"4","16","17","690","115","22","6.2","427.743","30.842","3312.104","3012.594"
"4","16","18","359","113","21","6.2","181.422","24.298","1321.442","1123.943"
"4","16","19","114","6","19","2.6","4.244","17.885","1.249","0"
"4","16","20","0","0","19","2.1","0","19","0","0"
"4","16","21","0","0","19","2.1","0","19","0","0"
"4","16","22","0","0","18","1.5","0","18","0","0"
"4","16","23","0","0","18","2.1","0","18","0","0"
"4","17","0","0","0","16","1.5","0","16","0","0"
"4","17","1","0","0","16","0","0","16","0","0"
"4","17","2","0","0","16","0","0","16","0","0"
"4","17","3","0","0","15","0","0","15","0","0"
"4","17","4","0","0","14","0","0","14","0","0"
"4","17","5","0","0","14","0","0","14","0","0"
"4","17","6","0","0","14","0","0","14","0","0"
"4","17","7","262","55","15","0","89.244","14.898","364.504","99.019"
"4","17","8","457","125","17","0","302.495","29.129","2330.79","2065.611"
"4","17","9","626","165","19","2.6","554.791","34.467","4379.121","4048.471"
"4","17","10","719","172","20","2.1","756.004","43.46","5743.388","5349.957"
"4","17","11","773","191","23","2.6","925.166","50.331","6762.509","6293.854"
"4","17","12","874","153","24","3.1","1039.127","53.392","7462.399","6928.125"
"4","17","13","891","147","25","4.1","1048.664","52.469","7571.406","7026.064"
"4","17","14","867","150","25","5.1","986.508","48.597","7282.468","6766.006"
"4","17","15","815","149","23","6.7","838.201","40.053","6487.364","6041.539"
"4","17","16","743","141","21","6.7","641.383","33.913","5128.875","4768.521"
"4","17","17","624","132","20","5.1","415.094","29.679","3244.456","2946.878"
"4","17","18","389","115","19","2.6","190.495","24.497","1379.446","1176.598"
"4","17","19","129","6","17","3.1","4.242","15.897","1.259","0"
"4","17","20","0","0","16","2.1","0","16","0","0"
"4","17","21","0","0","16","2.6","0","16","0","0"
"4","17","22","0","0","15","2.1","0","15","0","0"
"4","17","23","0","0","14","2.6","0","14","0","0"
"4","18","0","0","0","14","0","0","14","0","0"
"4","18","1","0","0","14","0","0","14","0","0"
"4","18","2","0","0","13","1.5","0","13","0","0"
"4","18","3","0","0","12","1.5","0","12","0","0"
"4","18","4","0","0","12","2.1","0","12","0","0"
"4","18","5","0","0","12","0","0","12","0","0"
"4","18","6","0","0","11","0","0","11","0","0"
"4","18","7","390","47","12","1.5","101.473","12.827","406.869","124.091"
"4","18","8","581","99","14","2.6","327.681","22.047","2589.022","2312.971"
"4","18","9","696","134","14","1.5","566.875","32.619","4514.697","4179.388"
"4","18","10","790","146","17","2.6","783.089","39.977","6063.298","5649.031"
"4","18","11","803","170","18","3.6","926.919","43.099","7055.873","6560.953"
"4","18","12","856","160","19","3.6","1028.964","47.056","7662.259","7107.546"
"4","18","13","855","164","19","5.7","1039.383","42.162","7952.723","7367.276"
"4","18","14","800","191","19","7.7","965.394","36.915","7598.549","7050.421"
"4","18","15","723","189","19","8.7","806.524","32.774","6487.875","6042.009"
"4","18","16","706","154","18","7.2","630.249","30.014","5142.672","4781.67"
"4","18","17","446","182","18","5.7","382.474","26.255","3073.249","2780.723"
"4","18","18","330","139","17","8.2","199.281","19.865","1520.781","1305.781"
"4","18","19","113","9","16","6.2","6.167","15.116","2.672","0"
"4","18","20","0","0","14","3.1","0","14","0","0"
"4","18","21","0","0","13","2.1","0","13","0","0"
"4","18","22","0","0","13","2.1","0","13","0","0"
"4","18","23","0","0","13","3.6","0","13","0","0"
"4","19","0","0","0","12","1.5","0","12","0","0"
"4","19","1","0","0","11","2.6","0","11","0","0"
"4","19","2","0","0","11","1.5","0","11","0","0"
"4","19","3","0","0","11","0","0","11","0","0"
"4","19","4","0","0","11","1.5","0","11","0","0"
"4","19","5","0","0","11","0","0","11","0","0"
"4","19","6","0","0","11","0","0","11","0","0"
"4","19","7","118","71","12","1.5","83.401","12.183","406.884","124.1"
"4","19","8","173","181","13","2.1","242.789","18.796","2036.93","1786.693"
"4","19","9","633","174","14","2.1","569.512","30.682","4586.829","4248.928"
"4","19","10","796","145","16","2.6","787.567","39.147","6125.347","5706.743"
"4","19","11","857","146","17","4.1","952.133","41.718","7302.821","6784.375"
"4","19","12","916","135","17","4.1","1054.172","44.668","7955.33","7369.603"
"4","19","13","891","148","18","4.6","1049.8","44.518","7928.927","7346.037"
"4","19","14","824","181","19","4.6","977.752","43.817","7413.436","6884.066"
"4","19","15","796","159","20.1","5.9","832.365","38.384","6500.321","6053.461"
"4","19","16","755","136","21","7.2","643.735","33.356","5162.689","4800.74"
"4","19","17","649","132","19","6.7","426.023","27.3","3368.766","3067.656"
"4","19","18","272","122","18","6.2","171.708","21.043","1309.972","1113.557"
"4","19","19","96","8","16","4.6","5.409","14.926","2.058","0"
"4","19","20","0","0","16","5.7","0","16","0","0"
"4","19","21","0","0","14","2.1","0","14","0","0"
"4","19","22","0","0","14","5.7","0","14","0","0"
"4","19","23","0","0","13","4.6","0","13","0","0"
"4","20","0","0","0","12","2.6","0","12","0","0"
"4","20","1","0","0","12","1.5","0","12","0","0"
"4","20","2","0","0","12","0","0","12","0","0"
"4","20","3","0","0","12","0","0","12","0","0"
"4","20","4","0","0","11","2.1","0","11","0","0"
"4","20","5","0","0","11","3.1","0","11","0","0"
"4","20","6","47","0","11","2.1","0","11","0","0"
"4","20","7","286","58","13","1.5","97.191","13.696","432.037","140.323"
"4","20","8","375","142","14","0","289.372","25.673","2293.034","2029.608"
"4","20","9","517","193","16","1.5","516.177","32.719","4118.184","3795.833"
"4","20","10","661","209","17","6.2","749.724","32.073","6052.949","5639.397"
"4","20","11","726","212","18","5.1","904.998","39.012","7043.776","6549.977"
"4","20","12","713","242","18","4.6","978.629","42.438","7476.563","6940.861"
"4","20","13","771","211","18","5.1","1010.154","41.941","7738.424","7175.761"
"4","20","14","727","249","19","6.2","961.215","39.399","7465.744","6931.133"
"4","20","15","288","366","18","8.2","617.008","29.01","5060.547","4703.342"
"4","20","16","580","220","18","4.1","610.527","33.803","4884.942","4535.39"
"4","20","17","393","184","17","2.6","357.383","28.209","2849.323","2563.917"
"4","20","18","286","142","15","4.1","192.777","19.373","1493.984","1281.196"
"4","20","19","105","10","13","5.1","6.889","12.007","3.384","0"
"4","20","20","0","0","13","5.7","0","13","0","0"
"4","20","21","0","0","13","2.1","0","13","0","0"
"4","20","22","0","0","12","0","0","12","0","0"
"4","20","23","0","0","12","1.5","0","12","0","0"
"4","21","0","0","0","11","2.1","0","11","0","0"
"4","21","1","0","0","11","2.1","0","11","0","0"
"4","21","2","0","0","10","0","0","10","0","0"
"4","21","3","0","0","9","0","0","9","0","0"
"4","21","4","0","0","9","2.1","0","9","0","0"
"4","21","5","0","0","9","2.1","0","9","0","0"
"4","21","6","64","1","9","1.5","0.901","6.208","0.059","0"
"4","21","7","471","44","10.8","0.8","113.088","12.083","475.08","170.394"
"4","21","8","672","86","13","0","353.174","27.62","2704.842","2424.458"
"4","21","9","778","107","14","3.6","591.238","29.165","4792.156","4446.402"
"4","21","10","832","121","17","3.1","792.617","39.13","6165.161","5743.723"
"4","21","11","827","160","17","6.7","940.003","35.604","7450.265","6917.21"
"4","21","12","874","173","18","5.1","1060.865","42.975","8080.999","7481.667"
"4","21","13","879","155","17","7.7","1053.817","36.514","8312.227","7687.521"
"4","21","14","812","188","17.8","7.5","973.137","36.171","7689.796","7132.219"
"4","21","15","777","168","18","7.2","828.512","34.018","6621.609","6164.87"
"4","21","16","761","135","17","8.2","646.269","28.311","5319.429","4949.754"
"4","21","17","647","127","16","7.7","420.148","23.407","3386.438","3084.833"
"4","21","18","442","112","15","3.6","198.655","20.024","1450.145","1241.066"
"4","21","19","167","9","13","4.1","6.556","11.954","3.065","0"
"4","21","20","0","0","13","3.1","0","13","0","0"
"4","21","21","0","0","12","3.6","0","12","0","0"
"4","21","22","0","0","11","3.1","0","11","0","0"
"4","21","23","0","0","11","3.6","0","11","0","0"
"4","22","0","0","0","11","3.6","0","11","0","0"
"4","22","1","0","0","9","2.6","0","9","0","0"
"4","22","2","0","0","9","1.5","0","9","0","0"
"4","22","3","0","0","9","3.1","0","9","0","0"
"4","22","4","0","0","9","1.5","0","9","0","0"
"4","22","5","0","0","9","2.6","0","9","0","0"
"4","22","6","39","1","10","4.1","0.894","8.079","0.058","0"
"4","22","7","259","64","11","5.7","99.782","11.584","485.627","178.207"
"4","22","8","527","134","12","5.7","342.323","18.083","2791.135","2507.705"
"4","22","9","784","111","14","6.2","599.953","25.616","4952.133","4599.726"
"4","22","10","820","127","16","4.6","790.102","35.127","6277.962","5848.28"
"4","22","11","851","150","18","7.7","952.097","35.272","7559.35","7015.242"
"4","22","12","874","153","19","7.7","1040.134","38.124","8134.211","7529.074"
"4","22","13","903","143","22","9.8","1056.655","38.754","8235.57","7619.316"
"4","22","14","842","179","24","12.3","992.088","37.543","7782.591","7215.28"
"4","22","15","814","152","22","7.2","839.479","38.31","6558.483","6106.93"
"4","22","16","767","136","21","7.2","651.041","33.505","5217.216","4852.641"
"4","22","17","666","124","21","4.6","425.596","31.621","3288.3","2989.467"
"4","22","18","424","113","20","6.7","195.875","23.379","1413.23","1207.366"
"4","22","19","165","9","18","4.6","6.541","17.067","2.979","0"
"4","22","20","0","0","17","4.6","0","17","0","0"
"4","22","21","0","0","17","3.6","0","17","0","0"
"4","22","22","0","0","17","4.1","0","17","0","0"
"4","22","23","0","0","17","8.7","0","17","0","0"
"4","23","0","0","0","16","7.7","0","16","0","0"
"4","23","1","0","0","16","6.2","0","16","0","0"
"4","23","2","0","0","15","8.2","0","15","0","0"
"4","23","3","0","0","14","6.7","0","14","0","0"
"4","23","4","0","0","14","0","0","14","0","0"
"4","23","5","0","0","14","3.6","0","14","0","0"
"4","23","6","78","2","16","5.7","1.783","14.542","0.224","0"
"4","23","7","466","48","17","2.6","118.027","18.39","520.649","205.406"
"4","23","8","651","91","18","2.6","352.041","26.853","2716.16","2435.369"
"4","23","9","761","118","19","5.1","594.467","31.995","4751.646","4407.5"
"4","23","10","862","111","21","4.6","803.22","40.441","6203.588","5779.377"
"4","23","11","845","153","23","6.7","950.034","41.89","7279.89","6763.679"
"4","23","12","904","142","24","6.2","1050.204","46.121","7861.504","7285.825"
"4","23","13","909","142","25","5.1","1061.562","50.262","7762.561","7197.361"
"4","23","14","842","177","24","5.1","989.827","47.7","7344.136","6821.636"
"4","23","15","765","173","24","5.7","823.273","42.545","6285.977","5855.696"
"4","23","16","767","134","24","4.1","648.801","41.296","4987.726","4633.77"
"4","23","17","659","125","24","3.6","423.414","35.766","3202.359","2905.999"
"4","23","18","461","112","23","4.1","202.677","27.95","1416.974","1210.781"
"4","23","19","184","10","22","3.1","7.342","21.169","3.679","0"
"4","23","20","0","0","21","2.6","0","21","0","0"
"4","23","21","0","0","18","2.6","0","18","0","0"
"4","23","22","0","0","17","0","0","17","0","0"
"4","23","23","0","0","18","0","0","18","0","0"
"4","24","0","0","0","17","1.5","0","17","0","0"
"4","24","1","0","0","15","1.5","0","15","0","0"
"4","24","2","0","0","13.5","0.8","0","13.5","0","0"
"4","24","3","0","0","12","0","0","12","0","0"
"4","24","4","0","0","12","2.1","0","12","0","0"
"4","24","5","0","0","11","2.1","0","11","0","0"
"4","24","6","81","2","12","2.6","1.784","9.782","0.229","0"
"4","24","7","488","50","13","2.6","124.26","14.493","589.359","264.378"
"4","24","8","641","94","16","2.1","352.048","25.437","2740.433","2458.775"
"4","24","9","704","135","17.5","2.1","577.777","34.892","4551.85","4215.216"
"4","24","10","785","143","19","2.1","780.088","43.292","5931.846","5526.45"
"4","24","11","792","179","22","3.1","928.067","48.156","6868.202","6390.306"
"4","24","12","796","195","22","4.1","1006.101","48.253","7441.626","6909.438"
"4","24","13","777","210","21","6.2","1014.346","42.483","7747.523","7183.904"
"4","24","14","812","188","21","7.7","972.42","39.031","7567.763","7022.794"
"4","24","15","722","191","21","7.7","806.058","35.97","6376.331","5939.199"
"4","24","16","711","152","21","5.1","630.306","35.994","4985.398","4631.544"
"4","24","17","639","131","19","5.1","420.319","28.756","3300.514","3001.333"
"4","24","18","443","113","19","5.1","199.905","23.164","1438.275","1230.221"
"4","24","19","182","11","14","3.1","8.147","12.985","4.712","0"
"4","24","20","0","0","13","1.5","0","13","0","0"
"4","24","21","0","0","13","1.5","0","13","0","0"
"4","24","22","0","0","12","4.1","0","12","0","0"
"4","24","23","0","0","12","3.1","0","12","0","0"
"4","25","0","0","0","12","2.6","0","12","0","0"
"4","25","1","0","0","11","2.1","0","11","0","0"
"4","25","2","0","0","11","0","0","11","0","0"
"4","25","3","0","0","11","1.5","0","11","0","0"
"4","25","4","0","0","11","0","0","11","0","0"
"4","25","5","0","0","10","0","0","10","0","0"
"4","25","6","71","3","10.4","0.9","2.057","7.26","0.308","0"
"4","25","7","353","65","12","1.7","116.949","13.355","615.093","288.377"
"4","25","8","208","181","14","2.6","257.556","20.049","2143.008","1887.017"
"4","25","9","29","245","14","3.1","250.995","20.13","2149.914","1893.563"
"4","25","10","77","337","15","2.1","393.201","26.362","3268.518","2970.25"
"4","25","11","77","392","16","5.1","461.437","26.037","3842.006","3527.729"
"4","25","12","467","372","17","4.6","864.798","37.505","6785.433","6314.796"
"4","25","13","711","263","18","5.7","1002.781","40.02","7762.545","7197.346"
"4","25","14","806","191","17","6.2","969.498","37.537","7605.65","7056.792"
"4","25","15","710","198","17","7.2","802.978","32.521","6467.857","6023.581"
"4","25","16","741","145","17","6.7","642.657","29.817","5249.199","4883.053"
"4","25","17","541","157","16","7.7","399.664","23.031","3246.298","2948.667"
"4","25","18","425","113","15","6.2","196.207","18.447","1450.451","1241.346"
"4","25","19","179","12","13","5.7","8.367","12.085","4.99","0"
"4","25","20","0","0","13","5.7","0","13","0","0"
"4","25","21","0","0","12","5.1","0","12","0","0"
"4","25","22","0","0","11","3.1","0","11","0","0"
"4","25","23","0","0","12","3.1","0","12","0","0"
"4","26","0","0","0","11","2.1","0","11","0","0"
"4","26","1","0","0","11","2.6","0","11","0","0"
"4","26","2","0","0","11","2.1","0","11","0","0"
"4","26","3","0","0","11","2.6","0","11","0","0"
"4","26","4","0","0","11","1.5","0","11","0","0"
"4","26","5","0","0","11","2.1","0","11","0","0"
"4","26","6","0","2","11","3.1","1.863","8.894","0.251","0"
"4","26","7","20","80","11","2.6","77.229","11.027","412.458","127.609"
"4","26","8","203","183","12","2.6","257.654","17.851","2168.96","1911.626"
"4","26","9","535","211","13","3.1","547.932","27.367","4497.302","4162.606"
"4","26","10","762","163","14","3.6","785.576","34.866","6250.584","5822.932"
"4","26","11","708","240","15","5.1","917.916","36.385","7245.216","6732.366"
"4","26","12","533","330","16","7.2","887.326","33.001","7129.425","6627.627"
"4","26","13","518","351","16","9.8","897.688","29.991","7325.759","6805.066"
"4","26","14","612","300","16","8.7","900.488","31.214","7302.531","6784.113"
"4","26","15","551","259","16","8.2","730.272","28.864","5993.976","5584.441"
"4","26","16","648","173","16","6.7","609.643","28.022","5025.345","4669.724"
"4","26","17","508","161","14","6.7","388.757","21.435","3187.321","2891.4"
"4","26","18","292","132","12","4.1","184.691","16.233","1443.139","1234.664"
"4","26","19","126","14","11","5.7","9.895","10.065","7.045","0"
"4","26","20","0","0","10","3.1","0","10","0","0"
"4","26","21","0","0","9","2.1","0","9","0","0"
"4","26","22","0","0","9","2.1","0","9","0","0"
"4","26","23","0","0","9","0","0","9","0","0"
"4","27","0","0","0","9","0","0","9","0","0"
"4","27","1","0","0","8","0","0","8","0","0"
"4","27","2","0","0","8","0","0","8","0","0"
"4","27","3","0","0","8","2.6","0","8","0","0"
"4","27","4","0","0","8","0","0","8","0","0"
"4","27","5","0","0","8","0","0","8","0","0"
"4","27","6","112","4","8","0","3.533","3.305","0.927","0"
"4","27","7","478","54","10","4.1","129.091","11.414","670.014","343.081"
"4","27","8","671","92","11","5.7","364.73","17.624","2953.142","2664.348"
"4","27","9","698","138","12","5.7","579.12","23.801","4830.941","4483.62"
"4","27","10","738","173","12.6","6","777.186","28.637","6386.414","5948.505"
"4","27","11","780","195","13","6.2","938.37","32.415","7562.555","7018.119"
"4","27","12","874","173","15","5.1","1060.996","39.978","8215.06","7601.061"
"4","27","13","915","140","15","5.1","1064.992","40.376","8228.269","7612.818"
"4","27","14","848","176","15","5.1","993.367","38.785","7740.999","7178.065"
"4","27","15","820","150","15","5.7","841.185","33.863","6728.364","6262.64"
"4","27","16","729","149","14","6.2","638.476","27.437","5278.651","4911.039"
"4","27","17","637","132","13","7.2","420.289","20.708","3436.806","3133.795"
"4","27","18","444","113","12","6.2","200.324","15.537","1496.129","1283.162"
"4","27","19","196","13","10","3.6","9.114","8.957","6.007","0"
"4","27","20","0","0","9","4.1","0","9","0","0"
"4","27","21","0","0","9","5.7","0","9","0","0"
"4","27","22","0","0","9","7.2","0","9","0","0"
"4","27","23","0","0","9","4.1","0","9","0","0"
"4","28","0","0","0","8","4.1","0","8","0","0"
"4","28","1","0","0","8","3.1","0","8","0","0"
"4","28","2","0","0","8","3.6","0","8","0","0"
"4","28","3","0","0","8","5.1","0","8","0","0"
"4","28","4","0","0","8","4.1","0","8","0","0"
"4","28","5","0","0","8","4.1","0","8","0","0"
"4","28","6","130","5","8","4.1","4.403","6.15","1.42","0"
"4","28","7","490","55","9","3.1","132.811","10.631","712.936","389.138"
"4","28","8","666","93","10","5.7","364.573","16.618","2969.244","2679.938"
"4","28","9","734","131","11","4.1","594.84","25.668","4915.521","4564.681"
"4","28","10","815","141","13","4.1","803.752","33.618","6437.187","5995.328"
"4","28","11","875","140","14","6.7","958.665","32.959","7704.309","7145.217"
"4","28","12","880","171","15","5.1","1064.805","40.114","8238.482","7621.908"
"4","28","13","843","186","16","7.2","1048.682","36.27","8282.42","7661.005"
"4","28","14","794","196","16.3","7.5","962.263","34.446","7673.363","7117.497"
"4","28","15","789","158","16","7.7","823.47","31.196","6678.555","6217.057"
"4","28","16","741","146","15","6.7","643.114","27.841","5306.137","4937.138"
"4","28","17","630","133","14","5.1","418.117","23.682","3370.398","3069.244"
"4","28","18","464","116","14","5.1","207.367","18.254","1526.259","1310.812"
"4","28","19","209","14","12","3.6","9.885","11.039","6.999","0"
"4","28","20","0","0","12","3.6","0","12","0","0"
"4","28","21","0","0","12","3.6","0","12","0","0"
"4","28","22","0","0","11","2.1","0","11","0","0"
"4","28","23","0","0","11","3.6","0","11","0","0"
"4","29","0","0","0","11","3.1","0","11","0","0"
"4","29","1","0","0","11","1.5","0","11","0","0"
"4","29","2","0","0","11","3.1","0","11","0","0"
"4","29","3","0","0","11","2.6","0","11","0","0"
"4","29","4","0","0","9","2.1","0","9","0","0"
"4","29","5","0","0","10","3.1","0","10","0","0"
"4","29","6","130","5","10","1.5","4.402","7.377","1.412","0"
"4","29","7","513","53","13","3.6","135.498","14.699","714.89","391.304"
"4","29","8","678","91","14","4.1","368.239","22.119","2919.772","2632.05"
"4","29","9","722","136","16","4.6","593.076","29.757","4801.531","4455.401"
"4","29","10","833","137","17","4.6","814.38","36.686","6417.738","5977.4"
"4","29","11","857","148","18","4.6","957.166","41.68","7342.924","6820.543"
"4","29","12","874","175","19","4.6","1062.828","45.546","7981.565","7393.01"
"4","29","13","879","157","20","4.1","1045.641","47.665","7759.773","7194.867"
"4","29","14","842","178","21","7.2","989.109","40.183","7649.942","7096.508"
"4","29","15","765","176","21","4.1","824.556","43.121","6275.896","5846.368"
"4","29","16","803","126","20","3.1","662.422","39.475","5142.918","4781.905"
"4","29","17","649","130","18","5.7","423.667","27.214","3352.957","3052.293"
"4","29","18","470","111","17","4.6","204.171","21.552","1471.457","1260.56"
"4","29","19","216","14","17","1.5","10.598","16.159","7.852","0"
"4","29","20","0","0","13","3.1","0","13","0","0"
"4","29","21","0","0","12","1.5","0","12","0","0"
"4","29","22","0","0","12","0","0","12","0","0"
"4","29","23","0","0","12","0","0","12","0","0"
"4","30","0","0","0","11","2.1","0","11","0","0"
"4","30","1","0","0","11","2.1","0","11","0","0"
"4","30","2","0","0","11","2.1","0","11","0","0"
"4","30","3","0","0","9","2.6","0","9","0","0"
"4","30","4","0","0","10","3.1","0","10","0","0"
"4","30","5","0","0","9","3.1","0","9","0","0"
