"PVWatts: Hourly PV Performance Data"
"Requested Location:","1354 wright ave., 94087"
"City:","MOUNTAIN VIEW MOFFETT FLD NAS"
"State:","CA" 
"Lat (deg N):","37.4"
"Long (deg W):","122.05"
"Elev (m): ","12"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","22.6"
"Array Azimuth (deg):","270"
"DC Rating (kW):","10"
"DC to AC Derate Factor:","0.77"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.15"
"Cost of Electricity Generated by System ($/kWh):","0.24"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","28","3","0","0","14","0","0","14","0","0"
"10","28","4","0","0","14","1.5","0","14","0","0"
"10","28","5","0","0","14","1","0","14","0","0"
"10","28","6","0","0","14","1","0","14","0","0"
"10","28","7","0","0","14","1","0","14","0","0"
"10","28","8","0","30","16","0","28.113","12.718","56.169","1.631"
"10","28","9","11","126","17","5.2","111.763","18.044","860.365","569.418"
"10","28","10","0","84","18.6","3.1","78.97","19.326","429.401","138.576"
"10","28","11","0","147","20","4.1","137.002","22.063","1163.483","981.693"
"10","28","12","54","294","22","2.1","305.554","30.116","2485.602","2213.687"
"10","28","13","48","297","22","2.6","320.082","30.786","2599.16","2322.717"
"10","28","14","37","275","23","3.6","303.692","30.505","2471.803","2200.461"
"10","28","15","32","218","21","3.6","240.897","26.771","1998.35","1750.318"
"10","28","16","216","155","19","2.6","311.439","27.234","2559.923","2285.009"
"10","28","17","0","0","18","2.6","0","18","0","0"
"10","28","18","0","0","17","2.6","0","17","0","0"
"10","28","19","0","0","17","1.5","0","17","0","0"
"10","28","20","0","0","17","0","0","17","0","0"
"10","28","21","0","0","17","0","0","17","0","0"
"10","28","22","0","0","17","0","0","17","0","0"
"10","28","23","0","0","16","0","0","16","0","0"
"10","29","0","0","0","16","0","0","16","0","0"
"10","29","1","0","0","16","0","0","16","0","0"
"10","29","2","0","0","16","2.6","0","16","0","0"
"10","29","3","0","0","16","2.6","0","16","0","0"
"10","29","4","0","0","15","1.5","0","15","0","0"
"10","29","5","0","0","14","1","0","14","0","0"
"10","29","6","0","0","14","1.5","0","14","0","0"
"10","29","7","0","0","14","2.6","0","14","0","0"
"10","29","8","10","57","14","2.6","51.499","13.302","187.965","24.95"
"10","29","9","0","111","15.1","4.1","99.544","15.997","693.338","367.749"
"10","29","10","0","152","16","8.8","138.933","17.32","1207.457","1021.12"
"10","29","11","18","227","17","4.6","215.978","20.985","1838.52","1600.3"
"10","29","12","84","294","18","5.2","321.682","24.328","2690.913","2411.035"
"10","29","13","6","229","19","5.2","221.66","23.347","1870.218","1629.961"
"10","29","14","0","168","19","3.6","160.898","22.31","1364.755","1163.242"
"10","29","15","0","135","19","6.7","130.579","20.572","1117.086","940.244"
"10","29","16","112","151","18","6.2","244.676","21.928","2069.548","1817.495"
"10","29","17","0","0","17.6","4.1","0","17.6","0","0"
"10","29","18","0","0","17","0","0","17","0","0"
"10","29","19","0","0","15","0","0","15","0","0"
"10","29","20","0","0","14","0","0","14","0","0"
"10","29","21","0","0","13","0","0","13","0","0"
"10","29","22","0","0","12","0","0","12","0","0"
"10","29","23","0","0","12","0","0","12","0","0"
"10","30","0","0","0","12","0","0","12","0","0"
"10","30","1","0","0","10","3.1","0","10","0","0"
"10","30","2","0","0","9","3.6","0","9","0","0"
"10","30","3","0","0","9","4.6","0","9","0","0"
"10","30","4","0","0","9","4.1","0","9","0","0"
"10","30","5","0","0","8","0","0","8","0","0"
"10","30","6","0","0","8","1.5","0","8","0","0"
"10","30","7","0","0","8","1.5","0","8","0","0"
"10","30","8","117","64","11","1","53.116","9.889","203.174","29.401"
"10","30","9","0","115","14","0","102.492","15.864","735.489","414.501"
"10","30","10","0","152","16","2.6","138.844","18.473","1199.99","1014.416"
"10","30","11","0","90","16","3.6","84.66","16.887","499.371","188.651"
"10","30","12","276","306","18","7.7","440.007","24.906","3649.055","3340.169"
"10","30","13","649","182","20","7.7","603.414","30.458","4878.188","4528.918"
"10","30","14","573","188","21","7.7","593.383","31.551","4803.687","4457.47"
"10","30","15","598","139","20","6.2","558.246","31.358","4523.738","4188.108"
"10","30","16","562","116","19","5.2","478.868","29.772","3863.454","3548.569"
"10","30","17","0","0","18","5.2","0","18","0","0"
"10","30","18","0","0","16","2.6","0","16","0","0"
"10","30","19","0","0","16","0","0","16","0","0"
"10","30","20","0","0","14","3.1","0","14","0","0"
"10","30","21","0","0","13","1","0","13","0","0"
"10","30","22","0","0","13","0","0","13","0","0"
"10","30","23","0","0","11","0","0","11","0","0"
"10","31","0","0","0","11","0","0","11","0","0"
"10","31","1","0","0","11","0","0","11","0","0"
"10","31","2","0","0","11","0","0","11","0","0"
"10","31","3","0","0","9","0","0","9","0","0"
"10","31","4","0","0","9","0","0","9","0","0"
"10","31","5","0","0","8","0","0","8","0","0"
"10","31","6","0","0","8","0","0","8","0","0"
"10","31","7","0","0","8","0","0","8","0","0"
"10","31","8","450","41","12","0","30.113","8.503","65.725","2.402"
"10","31","9","664","72","14","0","68.261","13.153","197.744","27.77"
"10","31","10","645","121","17","0","246.093","26.328","1695.537","1467.111"
"10","31","11","651","163","18","1.5","409.149","30.959","3128.959","2834.76"
"10","31","12","665","163","20","1","518.695","39.133","3952.937","3635.484"
"10","31","13","770","136","22","1.5","630.859","43.459","4752.805","4408.614"
"10","31","14","739","133","22","1.5","647.602","44.57","4889.792","4540.037"
"10","31","15","726","108","21.7","2.1","608.873","41.292","4680.88","4339.473"
"10","31","16","600","100","21","1.5","480.542","38.292","3702.87","3392.492"
"10","31","17","0","0","20","1.5","0","20","0","0"
"10","31","18","0","0","19","1","0","19","0","0"
"10","31","19","0","0","16","0","0","16","0","0"
"10","31","20","0","0","16","0.5","0","16","0","0"
"10","31","21","0","0","15","0","0","15","0","0"
"10","31","22","0","0","14.3","0.3","0","14.3","0","0"
"10","31","23","0","0","13.6","0.6","0","13.6","0","0"
"11","1","0","0","0","12.9","0.9","0","12.9","0","0"
"11","1","1","0","0","12.1","1.2","0","12.1","0","0"
"11","1","2","0","0","11.4","1.5","0","11.4","0","0"
"11","1","3","0","0","10.7","1.8","0","10.7","0","0"
"11","1","4","0","0","10","2.1","0","10","0","0"
"11","1","5","0","0","11","2.6","0","11","0","0"
"11","1","6","0","0","11","2.6","0","11","0","0"
"11","1","7","0","0","11","2.1","0","11","0","0"
"11","1","8","466","35","14","2.1","25.128","12.371","44.948","0.908"
"11","1","9","680","65","16","3.1","64.271","15.877","178.294","22.31"
"11","1","10","755","93","18","4.1","247.055","22.817","1670.124","1443.547"
"11","1","11","705","136","18","1.5","402.52","30.741","3057.571","2765.522"
"11","1","12","821","113","19","3.1","550.902","33.94","4297.26","3969.302"
"11","1","13","794","120","19","1.5","624.393","40.532","4775.651","4430.556"
"11","1","14","795","114","20","2.6","659.809","39.725","5115.749","4756.007"
"11","1","15","701","109","21","2.1","589.627","40.106","4532.376","4196.44"
"11","1","16","517","110","20","3.6","440.737","32.026","3510.922","3205.856"
"11","1","17","0","0","19","0","0","19","0","0"
"11","1","18","0","0","18","2.1","0","18","0","0"
"11","1","19","0","0","17","1.5","0","17","0","0"
"11","1","20","0","0","14.9","0.8","0","14.9","0","0"
"11","1","21","0","0","13","0","0","13","0","0"
"11","1","22","0","0","12","0","0","12","0","0"
"11","1","23","0","0","12","2.6","0","12","0","0"
"11","2","0","0","0","11","0","0","11","0","0"
"11","2","1","0","0","11","0","0","11","0","0"
"11","2","2","0","0","10","0","0","10","0","0"
"11","2","3","0","0","9","1.5","0","9","0","0"
"11","2","4","0","0","8","0","0","8","0","0"
"11","2","5","0","0","8","0","0","8","0","0"
"11","2","6","0","0","8","1.5","0","8","0","0"
"11","2","7","0","0","7","0","0","7","0","0"
"11","2","8","478","34","11","0","26.61","7.264","51.616","1.314"
"11","2","9","601","83","13","0","70.598","12.138","255.37","47.442"
"11","2","10","773","87","16","0","243.032","25.204","1604.867","1383.197"
"11","2","11","858","92","18","2.6","422.069","29.436","3186.433","2890.538"
"11","2","12","833","103","19","2.1","544.269","35.706","4200.232","3875.356"
"11","2","13","837","111","19","2.1","638.608","39.054","4919.901","4568.875"
"11","2","14","752","128","21","2.1","643.311","41.564","4938.309","4586.497"
"11","2","15","676","116","22","0","578.286","50.149","4202.657","3877.705"
"11","2","16","541","107","21","2.6","448.875","34.635","3524.298","3218.861"
"11","2","17","0","0","17","2.6","0","17","0","0"
"11","2","18","0","0","17","0","0","17","0","0"
"11","2","19","0","0","16","0","0","16","0","0"
"11","2","20","0","0","14","2.1","0","14","0","0"
"11","2","21","0","0","13","0","0","13","0","0"
"11","2","22","0","0","13","0","0","13","0","0"
"11","2","23","0","0","13","0","0","13","0","0"
"11","3","0","0","0","12","0","0","12","0","0"
"11","3","1","0","0","13","0","0","13","0","0"
"11","3","2","0","0","13","1.5","0","13","0","0"
"11","3","3","0","0","13","0","0","13","0","0"
"11","3","4","0","0","13","0","0","13","0","0"
"11","3","5","0","0","14","1.5","0","14","0","0"
"11","3","6","0","0","13","3.1","0","13","0","0"
"11","3","7","0","0","13","3.1","0","13","0","0"
"11","3","8","0","31","13","3.6","29.038","11.764","60.193","1.938"
"11","3","9","0","87","13","4.1","79.551","13.26","448.596","151.546"
"11","3","10","331","238","14","5.1","267.527","18.734","2119.59","1864.832"
"11","3","11","0","101","14","6.2","94.728","15.061","630.685","303.425"
"11","3","12","0","95","14","4.6","89.302","14.709","561.441","239.521"
"11","3","13","0","189","14","4.1","179.157","17.078","1558.859","1340.789"
"11","3","14","0","149","14","2.1","142.147","17.142","1236.454","1047.193"
"11","3","15","38","204","15","2.6","239.639","20.647","2047.34","1796.519"
"11","3","16","93","137","14","4.6","207.86","18.044","1790.232","1555.208"
"11","3","17","0","0","11","6.7","0","11","0","0"
"11","3","18","0","0","11","2.1","0","11","0","0"
"11","3","19","0","0","10","2.1","0","10","0","0"
"11","3","20","0","0","10","2.1","0","10","0","0"
"11","3","21","0","0","10.4","2.1","0","10.4","0","0"
"11","3","22","0","0","11","2.1","0","11","0","0"
"11","3","23","0","0","10","0","0","10","0","0"
"11","4","0","0","0","10","1.5","0","10","0","0"
"11","4","1","0","0","9","0","0","9","0","0"
"11","4","2","0","0","9","0","0","9","0","0"
"11","4","3","0","0","8","1.5","0","8","0","0"
"11","4","4","0","0","8","0","0","8","0","0"
"11","4","5","0","0","7","0","0","7","0","0"
"11","4","6","0","0","7","1.5","0","7","0","0"
"11","4","7","0","0","7","1.5","0","7","0","0"
"11","4","8","269","58","8","2.1","44.304","6.852","143.349","13.996"
"11","4","9","0","104","11","3.6","92.948","11.659","617.044","290.239"
"11","4","10","0","78","11","3.1","73.243","11.333","383.741","110.053"
"11","4","11","6","199","11","4.1","185.536","14.143","1635.059","1411.091"
"11","4","12","0","95","12","3.1","89.298","13.216","565.384","242.957"
"11","4","13","0","151","12","5.1","142.678","13.854","1260.71","1069.048"
"11","4","14","0","88","13","4.6","82.688","13.678","483.724","176.784"
"11","4","15","0","69","13","3.1","64.759","13.078","297.539","65.149"
"11","4","16","0","41","12","2.6","38.412","11.178","105.622","7.177"
"11","4","17","0","0","11","0","0","11","0","0"
"11","4","18","0","0","10","1.5","0","10","0","0"
"11","4","19","0","0","9","0","0","9","0","0"
"11","4","20","0","0","10","1.5","0","10","0","0"
"11","4","21","0","0","9","2.1","0","9","0","0"
"11","4","22","0","0","8","0","0","8","0","0"
"11","4","23","0","0","9","0","0","9","0","0"
"11","5","0","0","0","9","2.1","0","9","0","0"
"11","5","1","0","0","9","1.5","0","9","0","0"
"11","5","2","0","0","9","2.6","0","9","0","0"
"11","5","3","0","0","8","0","0","8","0","0"
"11","5","4","0","0","8","0","0","8","0","0"
"11","5","5","0","0","7","0","0","7","0","0"
"11","5","6","0","0","8","1.5","0","8","0","0"
"11","5","7","0","0","8","0","0","8","0","0"
"11","5","8","413","35","10","0","25.651","6.23","48.189","1.096"
"11","5","9","566","81","11","0","62.621","9.625","233.837","39.48"
"11","5","10","673","109","12","0","229.306","20.434","1577.652","1358.097"
"11","5","11","663","153","14","0","391.374","31.584","2952.126","2663.364"
"11","5","12","443","244","16","2.1","463.323","30.196","3710.803","3400.205"
"11","5","13","740","147","17","2.6","606.608","34.643","4781.421","4436.097"
"11","5","14","759","121","17","3.1","631","34.901","4986.462","4632.562"
"11","5","15","672","114","17","3.6","565.174","32.425","4518.084","4182.655"
"11","5","16","576","100","17","3.1","453.979","29.971","3643.067","3334.347"
"11","5","17","0","0","15","3.1","0","15","0","0"
"11","5","18","0","0","15","0","0","15","0","0"
"11","5","19","0","0","14","0","0","14","0","0"
"11","5","20","0","0","13","0","0","13","0","0"
"11","5","21","0","0","12","0","0","12","0","0"
"11","5","22","0","0","12","0","0","12","0","0"
"11","5","23","0","0","10","2.6","0","10","0","0"
"11","6","0","0","0","11","2.1","0","11","0","0"
"11","6","1","0","0","9","0","0","9","0","0"
"11","6","2","0","0","8","0","0","8","0","0"
"11","6","3","0","0","8","0","0","8","0","0"
"11","6","4","0","0","8","0","0","8","0","0"
"11","6","5","0","0","7","0","0","7","0","0"
"11","6","6","0","0","7","0","0","7","0","0"
"11","6","7","0","0","7","0","0","7","0","0"
"11","6","8","401","34","9","0","24.928","5.14","45.738","0.953"
"11","6","9","643","67","12","0","50.177","9.91","149.24","15.262"
"11","6","10","719","96","14","0","225.241","22.057","1503.133","1289.585"
"11","6","11","763","112","16","0","389.367","33.407","2871.761","2585.609"
"11","6","12","827","103","17","2.1","528.097","33.111","4115.444","3793.177"
"11","6","13","795","118","18","2.1","606.8","37.076","4715.875","4373.125"
"11","6","14","716","127","19","3.1","606.773","36.213","4760.81","4416.303"
"11","6","15","692","109","18","4.1","569.522","32.754","4542.49","4206.192"
"11","6","16","535","105","16","4.1","434.938","27.283","3538.382","3232.555"
"11","6","17","0","0","14","3.1","0","14","0","0"
"11","6","18","0","0","13","0","0","13","0","0"
"11","6","19","0","0","12","2.1","0","12","0","0"
"11","6","20","0","0","12","0","0","12","0","0"
"11","6","21","0","0","11","0","0","11","0","0"
"11","6","22","0","0","12","0","0","12","0","0"
"11","6","23","0","0","12","0.8","0","12","0","0"
"11","7","0","0","0","12","1.5","0","12","0","0"
"11","7","1","0","0","12","0","0","12","0","0"
"11","7","2","0","0","12","1.5","0","12","0","0"
"11","7","3","0","0","12","2.1","0","12","0","0"
"11","7","4","0","0","12","2.1","0","12","0","0"
"11","7","5","0","0","11","3.6","0","11","0","0"
"11","7","6","0","0","11","2.6","0","11","0","0"
"11","7","7","0","0","10","1.5","0","10","0","0"
"11","7","8","56","47","11","1.5","39.959","9.603","115.142","8.686"
"11","7","9","498","96","12","1.5","70.512","12","333.054","82.233"
"11","7","10","724","96","14","1.5","223.708","19.616","1503.938","1290.323"
"11","7","11","798","96","15","0","387.285","32.314","2855.389","2569.781"
"11","7","12","809","111","16","2.1","523.494","31.982","4101.848","3779.992"
"11","7","13","655","171","16","2.6","573.479","32.99","4558.864","4221.978"
"11","7","14","784","115","18","4.1","634.312","34.254","5024.963","4669.36"
"11","7","15","724","106","17","5.7","583.32","29.562","4727.02","4383.837"
"11","7","16","406","123","16","3.6","382.206","26.499","3127.573","2833.415"
"11","7","17","0","0","14","4.1","0","14","0","0"
"11","7","18","0","0","14","2.1","0","14","0","0"
"11","7","19","0","0","13","3.6","0","13","0","0"
"11","7","20","0","0","13","1.5","0","13","0","0"
"11","7","21","0","0","12","0","0","12","0","0"
"11","7","22","0","0","12","0","0","12","0","0"
"11","7","23","0","0","12","0","0","12","0","0"
"11","8","0","0","0","11","0","0","11","0","0"
"11","8","1","0","0","11","1.5","0","11","0","0"
"11","8","2","0","0","11","0","0","11","0","0"
"11","8","3","0","0","11","1.5","0","11","0","0"
"11","8","4","0","0","10","0","0","10","0","0"
"11","8","5","0","0","11","1.5","0","11","0","0"
"11","8","6","0","0","12","0","0","12","0","0"
"11","8","7","0","0","12","2.1","0","12","0","0"
"11","8","8","32","47","12","2.1","41.455","10.851","123.206","10.076"
"11","8","9","33","133","13","1.5","107.643","14.354","816.43","512.115"
"11","8","10","98","200","14","0","191.5","21.39","1575.363","1355.988"
"11","8","11","0","95","14","0","89.155","17.981","550.885","230.442"
"11","8","12","0","113","15","1.5","106.123","16.683","785.426","473.507"
"11","8","13","0","107","16","2.1","100.72","17.453","704.869","380.261"
"11","8","14","0","88","16","1.5","82.704","16.96","476.394","171.357"
"11","8","15","0","62","16","0","58.167","16.264","236.435","40.402"
"11","8","16","29","120","16","2.6","150.586","18.614","1296.964","1101.788"
"11","8","17","0","0","14","3.1","0","14","0","0"
"11","8","18","0","0","14","1.5","0","14","0","0"
"11","8","19","0","0","14","0","0","14","0","0"
"11","8","20","0","0","14","2.1","0","14","0","0"
"11","8","21","0","0","13","2.1","0","13","0","0"
"11","8","22","0","0","13","1.5","0","13","0","0"
"11","8","23","0","0","13","0","0","13","0","0"
"11","9","0","0","0","13","0","0","13","0","0"
"11","9","1","0","0","13","0","0","13","0","0"
"11","9","2","0","0","13","1.5","0","13","0","0"
"11","9","3","0","0","13","0","0","13","0","0"
"11","9","4","0","0","13","0","0","13","0","0"
"11","9","5","0","0","12","0","0","12","0","0"
"11","9","6","0","0","12","0","0","12","0","0"
"11","9","7","0","0","12","0","0","12","0","0"
"11","9","8","5","39","13","0","35.901","9.969","92.787","5.367"
"11","9","9","0","94","14","1.5","84.37","14.511","501.608","190.379"
"11","9","10","0","114","14","1.5","105.243","15.592","776.5","462.672"
"11","9","11","6","188","16","3.6","175.337","19.215","1507.725","1293.797"
"11","9","12","12","220","16","2.6","211.695","20.985","1805.276","1569.244"
"11","9","13","0","88","16","3.6","82.703","17.114","476.025","171.086"
"11","9","14","0","136","16","3.6","129.492","17.889","1122.328","944.919"
"11","9","15","340","185","17","2.6","418.832","27.838","3433.169","3130.26"
"11","9","16","271","133","17","2.6","314.389","26.114","2583.132","2307.309"
"11","9","17","0","0","16","3.1","0","16","0","0"
"11","9","18","0","0","14","2.6","0","14","0","0"
"11","9","19","0","0","14","2.6","0","14","0","0"
"11","9","20","0","0","14","2.6","0","14","0","0"
"11","9","21","0","0","14","4.6","0","14","0","0"
"11","9","22","0","0","14","4.1","0","14","0","0"
"11","9","23","0","0","14","4.1","0","14","0","0"
"11","10","0","0","0","14","3.1","0","14","0","0"
"11","10","1","0","0","13","2.1","0","13","0","0"
"11","10","2","0","0","12","2.6","0","12","0","0"
"11","10","3","0","0","12","2.1","0","12","0","0"
"11","10","4","0","0","12","1.5","0","12","0","0"
"11","10","5","0","0","12","2.1","0","12","0","0"
"11","10","6","0","0","12","1.5","0","12","0","0"
"11","10","7","0","0","12","0","0","12","0","0"
"11","10","8","0","28","13","3.6","26.228","11.686","49.125","1.154"
"11","10","9","0","84","13","4.6","76.371","13.166","413.634","128.356"
"11","10","10","0","93","14","3.6","86.729","14.665","529.674","212.728"
"11","10","11","260","255","16","3.1","321.834","23.415","2619.256","2342.044"
"11","10","12","252","273","17","5.7","382.526","24.532","3164.783","2869.523"
"11","10","13","492","234","18","3.6","529.311","31.609","4242.159","3915.964"
"11","10","14","0","177","18","2.6","170.444","23.426","1437.772","1229.761"
"11","10","15","0","147","17","2.6","144.514","19.985","1239.851","1050.252"
"11","10","16","73","122","16","4.1","177.948","19.272","1522.411","1307.278"
"11","10","17","38","21","14","3.6","42.577","13.855","121.058","9.696"
"11","10","18","0","0","14","3.6","0","14","0","0"
"11","10","19","0","0","14","2.6","0","14","0","0"
"11","10","20","0","0","13","2.6","0","13","0","0"
"11","10","21","0","0","13","3.1","0","13","0","0"
"11","10","22","0","0","13","1.5","0","13","0","0"
"11","10","23","0","0","13","2.6","0","13","0","0"
"11","11","0","0","0","13","3.6","0","13","0","0"
"11","11","1","0","0","13","1.5","0","13","0","0"
"11","11","2","0","0","13","2.1","0","13","0","0"
"11","11","3","0","0","13","2.6","0","13","0","0"
"11","11","4","0","0","13","3.1","0","13","0","0"
"11","11","5","0","0","13","3.1","0","13","0","0"
"11","11","6","0","0","13","2.6","0","13","0","0"
"11","11","7","0","0","13","3.6","0","13","0","0"
"11","11","8","9","37","13","5.1","34.095","12.115","82.85","4.145"
"11","11","9","170","122","14","4.6","95.818","14.683","646.442","319.021"
"11","11","10","0","67","14","4.6","62.877","14.065","279.185","57.098"
"11","11","11","71","237","16","5.1","238.946","20.062","2022.261","1772.855"
"11","11","12","0","149","16","5.1","139.692","18.246","1208.64","1022.183"
"11","11","13","0","89","16","4.1","83.643","16.808","487.62","179.703"
"11","11","14","223","242","16","4.1","390.173","24.532","3259.457","2961.448"
"11","11","15","0","139","16","5.1","136.073","18.567","1175.508","992.461"
"11","11","16","0","55","16","3.6","51.662","15.978","186.769","24.616"
"11","11","17","0","9","15","1.5","8.407","12.968","5.017","0"
"11","11","18","0","0","13","0","0","13","0","0"
"11","11","19","0","0","14","3.1","0","14","0","0"
"11","11","20","0","0","14","0","0","14","0","0"
"11","11","21","0","0","12","0","0","12","0","0"
"11","11","22","0","0","11","2.1","0","11","0","0"
"11","11","23","0","0","11","0","0","11","0","0"
"11","12","0","0","0","11","1.5","0","11","0","0"
"11","12","1","0","0","11","0","0","11","0","0"
"11","12","2","0","0","11","1.5","0","11","0","0"
"11","12","3","0","0","11","0","0","11","0","0"
"11","12","4","0","0","11","2.1","0","11","0","0"
"11","12","5","0","0","12","5.1","0","12","0","0"
"11","12","6","0","0","12","2.1","0","12","0","0"
"11","12","7","0","0","13","4.1","0","13","0","0"
"11","12","8","303","30","12","2.1","22.249","10.228","35.592","0.457"
"11","12","9","549","72","14","3.6","49.611","13.436","174.326","21.269"
"11","12","10","509","138","16","4.1","206.488","19.682","1477.276","1265.888"
"11","12","11","455","200","16","5.1","340.295","22.773","2706.584","2426.138"
"11","12","12","731","141","17","2.6","497.576","31.028","3908.345","3592.178"
"11","12","13","692","145","17","4.6","556.224","30.261","4469.864","4136.125"
"11","12","14","786","104","17","5.1","608.401","30.818","4895.002","4545.028"
"11","12","15","554","168","17","5.7","531.449","28.391","4331.623","4002.545"
"11","12","16","0","99","16","3.1","101.684","19.091","712.757","388.94"
"11","12","17","0","16","15","4.1","14.97","13.869","15.839","0"
"11","12","18","0","0","14","2.1","0","14","0","0"
"11","12","19","0","0","14","4.1","0","14","0","0"
"11","12","20","0","0","13","0","0","13","0","0"
"11","12","21","0","0","13","0","0","13","0","0"
"11","12","22","0","0","14","1.5","0","14","0","0"
"11","12","23","0","0","14","0","0","14","0","0"
"11","13","0","0","0","13","2.1","0","13","0","0"
"11","13","1","0","0","13","1.5","0","13","0","0"
"11","13","2","0","0","14","1.5","0","14","0","0"
"11","13","3","0","0","14","2.1","0","14","0","0"
"11","13","4","0","0","12","0","0","12","0","0"
"11","13","5","0","0","12","0","0","12","0","0"
"11","13","6","0","0","12","2.1","0","12","0","0"
"11","13","7","0","0","11","1.5","0","11","0","0"
"11","13","8","348","27","12","0","19.819","8.074","28.527","0.208"
"11","13","9","449","107","14","3.1","77.049","14.175","419.007","131.794"
"11","13","10","0","124","16","4.1","113.599","17.369","897.027","619.56"
"11","13","11","0","123","17","4.1","114.682","18.543","909.041","636.451"
"11","13","12","539","215","18","3.6","469.043","29.084","3745.867","3434.292"
"11","13","13","728","133","18","3.6","562.235","32.767","4455.263","4122.029"
"11","13","14","780","103","19","2.1","600.704","38.028","4651.469","4311.175"
"11","13","15","722","97","19","3.6","555.868","34.05","4388.191","4057.238"
"11","13","16","483","102","18","2.6","390.868","29.917","3126.014","2831.902"
"11","13","17","241","16","16","1.5","141.563","20.938","1141.954","962.441"
"11","13","18","0","0","16","0","0","16","0","0"
"11","13","19","0","0","15","0","0","15","0","0"
"11","13","20","0","0","13","0","0","13","0","0"
"11","13","21","0","0","12","0","0","12","0","0"
"11","13","22","0","0","12","0","0","12","0","0"
"11","13","23","0","0","11","0","0","11","0","0"
"11","14","0","0","0","10","0","0","10","0","0"
"11","14","1","0","0","10","2.1","0","10","0","0"
"11","14","2","0","0","9","0","0","9","0","0"
"11","14","3","0","0","10","0","0","10","0","0"
"11","14","4","0","0","9","1.5","0","9","0","0"
"11","14","5","0","0","9","0","0","9","0","0"
"11","14","6","0","0","9","0","0","9","0","0"
"11","14","7","0","0","8","0","0","8","0","0"
"11","14","8","323","27","10","0","19.924","5.933","29.115","0.225"
"11","14","9","596","65","13","0","44.405","10.561","141.558","13.621"
"11","14","10","404","169","15","2.1","212.272","19.638","1588.443","1368.044"
"11","14","11","638","159","16","2.1","366.051","26.325","2797.568","2513.917"
"11","14","12","359","252","17","2.6","412.521","28.709","3320.485","3020.737"
"11","14","13","552","189","17","3.1","511.839","30.945","4103.054","3781.162"
"11","14","14","625","155","18","0","557.506","44.511","4171.789","3847.796"
"11","14","15","555","118","18","3.1","473.31","31.457","3790.264","3477.446"
"11","14","16","462","110","18","2.1","387.251","30.279","3092.08","2798.985"
"11","14","17","227","17","16","2.1","136.825","20.134","1109.055","933.086"
"11","14","18","0","0","14","0","0","14","0","0"
"11","14","19","0","0","15","0","0","15","0","0"
"11","14","20","0","0","14","1.5","0","14","0","0"
"11","14","21","0","0","14","1.5","0","14","0","0"
"11","14","22","0","0","13","0","0","13","0","0"
"11","14","23","0","0","13","0","0","13","0","0"
"11","15","0","0","0","12","0","0","12","0","0"
"11","15","1","0","0","12","0","0","12","0","0"
"11","15","2","0","0","11","0","0","11","0","0"
"11","15","3","0","0","11","0","0","11","0","0"
"11","15","4","0","0","11","0","0","11","0","0"
"11","15","5","0","0","10","0","0","10","0","0"
"11","15","6","0","0","10","0","0","10","0","0"
"11","15","7","0","0","10","0","0","10","0","0"
"11","15","8","0","30","12","0","27.985","8.462","56.774","1.675"
"11","15","9","22","120","13","0","102.485","14.253","741.05","420.877"
"11","15","10","63","199","14","0","180.17","20.779","1503.213","1289.658"
"11","15","11","47","244","15","0","234.879","25.432","1943.137","1698.367"
"11","15","12","96","268","16.2","0.8","296.645","26.947","2439.815","2169.821"
"11","15","13","298","261","17","1.5","432.118","31.021","3477.989","3173.835"
"11","15","14","161","242","17","1.5","349.644","29.139","2854.465","2568.887"
"11","15","15","0","141","17","0","138.67","25.515","1157.621","976.447"
"11","15","16","15","109","17","2.1","123.005","19.37","1037.208","830.788"
"11","15","17","7","16","15","1.5","18.073","13.812","22.502","0.057"
"11","15","18","0","0","14","0","0","14","0","0"
"11","15","19","0","0","14","0","0","14","0","0"
"11","15","20","0","0","13","0","0","13","0","0"
"11","15","21","0","0","13","0","0","13","0","0"
"11","15","22","0","0","13","0","0","13","0","0"
"11","15","23","0","0","12","1.5","0","12","0","0"
"11","16","0","0","0","11","0","0","11","0","0"
"11","16","1","0","0","11","0","0","11","0","0"
"11","16","2","0","0","11","0","0","11","0","0"
"11","16","3","0","0","9","0","0","9","0","0"
"11","16","4","0","0","9","0","0","9","0","0"
"11","16","5","0","0","8","0","0","8","0","0"
"11","16","6","0","0","8","0","0","8","0","0"
"11","16","7","0","0","9","1.5","0","9","0","0"
"11","16","8","86","34","11","0","27.941","7.403","56.872","1.683"
"11","16","9","16","104","11","0","90.932","11.41","591.261","266.117"
"11","16","10","40","188","12","0","167.633","17.951","1428.954","1221.711"
"11","16","11","0","156","13","2.1","144.282","16.137","1261.092","1069.392"
"11","16","12","90","260","14","2.1","286.018","21.489","2417.336","2148.306"
"11","16","13","358","248","16","1.5","451.944","30.611","3639.513","3330.892"
"11","16","14","384","216","17","3.1","462.33","29.754","3749.597","3437.917"
"11","16","15","601","144","17","2.6","525.419","32.35","4186.294","3861.853"
"11","16","16","376","103","16","3.1","331.79","25.478","2714.95","2434.202"
